Scheduling End,95827386465
Makespan,96009310896
Schedule Repartition Time,Repartition Begin,Repartition End,Copy Duration
12.9393,12.9405,12.9448,0.0117163
12.9646,12.9658,12.9698,0.0117632
12.9896,12.9908,12.9948,0.0116909
13.0147,13.0159,13.0199,0.0116969
13.0398,13.0411,13.0452,0.0118257
13.0653,13.0665,13.0706,0.0118699
13.0907,13.0919,13.096,0.0119284
13.116,13.1173,13.1213,0.0117846
13.1412,13.1424,13.1465,0.0117252
13.1661,13.1674,13.1714,0.0115426
13.1913,13.1926,13.1967,0.0118019
13.2166,13.2179,13.2219,0.0118206
13.2418,13.2431,13.2471,0.0117695
13.2675,13.2687,13.2742,0.0122214
13.31,13.3112,13.3152,0.0269671
13.336,13.3372,13.3413,0.0123832
13.3612,13.3621,13.3651,0.011717
13.3835,13.3843,13.3871,0.0122352
13.4038,13.4046,13.4074,0.0106598
13.4227,13.4235,13.4262,0.00958192
13.4413,13.442,13.4447,0.00946047
13.4598,13.4603,13.463,0.00948784
13.4781,13.4786,13.4802,0.00953174
13.4951,13.4959,13.4977,0.00947372
13.5124,13.5132,13.515,0.00905495
13.5293,13.5301,13.5325,0.00883121
13.5469,13.5477,13.5502,0.00879073
13.5646,13.5655,13.5671,0.00884488
13.5814,13.5823,13.585,0.00872827
13.5993,13.6001,13.602,0.00869552
13.6162,13.617,13.6189,0.00876609
13.6326,13.6334,13.6358,0.00880827
13.6503,13.6511,13.6539,0.00884256
13.6683,13.6692,13.6716,0.00884369
13.6861,13.6869,13.6895,0.00876763
13.7037,13.7046,13.7073,0.00865804
13.7216,13.7224,13.7251,0.00871797
13.7413,13.7421,13.7448,0.01055
13.762,13.7628,13.7656,0.0114512
13.784,13.7849,13.7879,0.0116493
13.8061,13.807,13.81,0.0117264
13.8283,13.8292,13.8322,0.0117466
13.8502,13.8509,13.8534,0.01152
13.8708,13.8714,13.8738,0.0115369
13.8909,13.8915,13.8937,0.0113573
13.9108,13.9114,13.9137,0.0113932
13.9309,13.9316,13.9337,0.0114835
13.951,13.9516,13.9538,0.0115446
13.9709,13.9715,13.9737,0.0115484
13.9904,13.991,13.9932,0.0115698
14.0106,14.0112,14.0134,0.0115675
14.0307,14.0313,14.0335,0.0114977
14.0506,14.0513,14.0535,0.0114331
14.0706,14.0713,14.0735,0.0114974
14.0904,14.091,14.0933,0.0115129
14.1105,14.1112,14.1133,0.0114984
14.1308,14.1314,14.1337,0.0116821
14.151,14.1517,14.1538,0.011529
14.1711,14.1717,14.1738,0.0114948
14.1907,14.1914,14.1936,0.0114145
14.2107,14.2113,14.2136,0.0114764
14.2307,14.2313,14.2336,0.0115265
14.2509,14.2516,14.2541,0.0115731
14.2719,14.2727,14.2757,0.0120389
14.2938,14.2947,14.2977,0.0116572
14.3156,14.3165,14.3195,0.011531
14.3373,14.3381,14.3411,0.0113961
14.3589,14.3597,14.3627,0.011307
14.3803,14.3812,14.3841,0.011365
14.4016,14.4025,14.4054,0.0111905
14.4228,14.4237,14.4266,0.0111838
14.4439,14.4448,14.4477,0.011102
14.4652,14.466,14.4689,0.0111689
14.4866,14.4875,14.4905,0.0113685
14.5082,14.509,14.512,0.0114169
14.5299,14.5308,14.5337,0.0115149
14.5513,14.5522,14.5551,0.011186
14.5729,14.5737,14.5767,0.011378
14.5944,14.5952,14.5982,0.0113057
14.6159,14.6168,14.6197,0.0113406
14.6375,14.6383,14.6413,0.0113699
14.6589,14.6598,14.6627,0.0112528
14.6804,14.6813,14.6843,0.0113765
14.702,14.7029,14.7059,0.0113704
14.7235,14.7244,14.7273,0.0112479
14.745,14.7459,14.7488,0.0113166
14.7669,14.7678,14.7707,0.0117211
14.7884,14.7893,14.7923,0.0114275
14.8098,14.8107,14.8137,0.0112424
14.8311,14.8319,14.8349,0.0111235
14.8524,14.8533,14.8562,0.0112725
14.8739,14.8748,14.8777,0.0113508
14.8955,14.8964,14.8993,0.0113769
14.9172,14.9181,14.9211,0.0115092
14.9389,14.9398,14.9427,0.0113605
14.9604,14.9613,14.9643,0.0113279
14.982,14.9829,14.9858,0.011358
15.0036,15.0045,15.0075,0.0114917
15.0254,15.0263,15.0293,0.0115055
15.0471,15.048,15.051,0.0114058
15.0688,15.0697,15.0727,0.0113905
15.0905,15.0913,15.0943,0.0113476
15.1121,15.1129,15.1159,0.0113571
15.1337,15.1346,15.1376,0.0113681
15.1552,15.156,15.159,0.0112517
15.1767,15.1775,15.1805,0.0113111
15.1983,15.1991,15.2021,0.0113785
15.2197,15.2206,15.2236,0.0112874
15.2412,15.2421,15.245,0.011343
15.2626,15.2635,15.2669,0.0113296
15.2848,15.2857,15.2886,0.0115179
15.3064,15.3072,15.3102,0.0113825
15.3281,15.3289,15.3319,0.0114429
15.3498,15.3507,15.3536,0.0113681
15.3712,15.372,15.375,0.0111924
15.3926,15.3935,15.3964,0.0112833
15.4141,15.415,15.418,0.0114542
15.4358,15.4367,15.4396,0.0114245
15.4576,15.4584,15.4614,0.0115155
15.4792,15.4801,15.483,0.0113279
15.5007,15.5016,15.5046,0.0113045
15.5222,15.523,15.526,0.0112776
15.5435,15.5443,15.5473,0.011188
15.5648,15.5657,15.5686,0.0112223
15.5861,15.587,15.5899,0.011221
15.6075,15.6084,15.6113,0.0113038
15.6283,15.6289,15.6315,0.0113116
15.6488,15.6494,15.6516,0.0115025
15.6686,15.6693,15.6715,0.0114702
15.6886,15.6893,15.6915,0.0115795
15.7086,15.7093,15.7116,0.0115012
15.7289,15.7295,15.7318,0.0116142
15.7492,15.7498,15.7519,0.0115713
15.7696,15.7705,15.7735,0.01211
15.7912,15.792,15.795,0.01128
15.8125,15.8133,15.8163,0.0111911
15.8345,15.8353,15.838,0.0113245
15.8551,15.8561,15.859,0.0115633
15.8764,15.8773,15.8803,0.0115376
15.8981,15.8992,15.9024,0.0115402
15.9206,15.9217,15.9252,0.0116337
15.9436,15.9448,15.9485,0.0114616
15.9675,15.9687,15.9724,0.0115289
15.9916,15.9929,15.9969,0.0116093
16.0165,16.0177,16.0218,0.0114689
16.0416,16.0428,16.0468,0.0115361
16.0664,16.0676,16.0716,0.0114008
16.0913,16.0926,16.0967,0.0116563
16.1166,16.1179,16.122,0.0117651
16.1418,16.1431,16.1471,0.0115561
16.1669,16.1681,16.1722,0.0115466
16.1917,16.1929,16.1969,0.0113667
16.2165,16.2178,16.2218,0.0115272
16.2416,16.2428,16.2469,0.0115871
16.2673,16.2685,16.2726,0.012218
16.2909,16.2921,16.2961,0.0100832
16.3129,16.3142,16.3182,0.00854117
16.3351,16.3364,16.3405,0.00868797
16.3573,16.3586,16.3626,0.00860418
16.3793,16.3806,16.3846,0.00849573
16.4012,16.4025,16.4066,0.00852605
16.4234,16.4246,16.4287,0.00866959
16.4456,16.4468,16.4509,0.00866721
16.4678,16.469,16.4731,0.00859992
16.4899,16.4911,16.4952,0.00850053
16.512,16.5133,16.5174,0.00859403
16.5342,16.5355,16.5396,0.00861599
16.5564,16.5577,16.5617,0.00860468
16.5783,16.5796,16.5837,0.00847426
16.6004,16.6017,16.6057,0.00858318
16.6225,16.6237,16.6278,0.00854617
16.6445,16.6458,16.6498,0.00853255
16.6666,16.6679,16.6719,0.00864722
16.6886,16.6898,16.6939,0.0085096
16.7107,16.7119,16.716,0.00861844
16.7326,16.7339,16.7379,0.00847841
16.7546,16.7558,16.7599,0.00854449
16.7773,16.7785,16.7826,0.00865589
16.7995,16.8007,16.8048,0.00860129
16.8215,16.8228,16.8268,0.00858775
16.8436,16.8449,16.849,0.00864576
16.8658,16.8671,16.8712,0.00861128
16.8879,16.8891,16.8932,0.00849152
16.9099,16.9111,16.9152,0.00850906
16.932,16.9333,16.9374,0.00860914
16.9542,16.9555,16.9596,0.0085521
16.9763,16.9776,16.9817,0.00856338
16.9984,16.9997,17.0038,0.00861894
17.0206,17.0219,17.026,0.00864255
17.0429,17.0442,17.0483,0.00865139
17.0651,17.0664,17.0705,0.0086156
17.0874,17.0887,17.0928,0.0086508
17.1097,17.111,17.1151,0.00863841
17.1318,17.1331,17.1371,0.00852917
17.1536,17.1549,17.159,0.00836525
17.1756,17.1769,17.1809,0.00855134
17.1976,17.1988,17.2029,0.0085077
17.2197,17.221,17.225,0.00857837
17.2418,17.2431,17.2472,0.00857715
17.264,17.2652,17.2698,0.00856935
17.2864,17.2877,17.2917,0.00847121
17.3083,17.3095,17.3135,0.0084717
17.3301,17.3314,17.3354,0.00850007
17.3521,17.3534,17.3574,0.00856053
17.3742,17.3755,17.3796,0.00864089
17.3965,17.3978,17.4019,0.00871198
17.4188,17.4201,17.4241,0.00865079
17.441,17.4423,17.4464,0.00867137
17.4631,17.4643,17.4684,0.00854396
17.4855,17.4867,17.4908,0.00878539
17.5077,17.509,17.5131,0.00873398
17.53,17.5313,17.5354,0.00866854
17.5524,17.5537,17.5578,0.00877541
17.5747,17.5759,17.58,0.00866031
17.597,17.5982,17.6023,0.00870808
17.6194,17.6206,17.6247,0.00873785
17.6416,17.6428,17.6469,0.00861581
17.6637,17.6649,17.669,0.00857085
17.6857,17.6869,17.6911,0.00858909
17.7079,17.7091,17.7132,0.00857679
17.7297,17.731,17.735,0.00841098
17.7518,17.753,17.7571,0.00862787
17.7743,17.7755,17.7796,0.00901807
17.7965,17.7978,17.8018,0.00863878
17.8185,17.8197,17.8238,0.00856882
17.8406,17.8418,17.8458,0.00862263
17.8625,17.8637,17.8678,0.00852051
17.8847,17.8859,17.89,0.0086121
17.9068,17.9081,17.9121,0.00859507
17.9291,17.9303,17.9344,0.00868245
17.9512,17.9525,17.9565,0.00858222
17.9734,17.9746,17.9786,0.0086393
17.9954,17.9966,18.0006,0.00854003
18.0175,18.0187,18.0228,0.00871202
18.0398,18.041,18.0451,0.00863787
18.0621,18.0634,18.0675,0.00868312
18.0843,18.0856,18.0897,0.00865731
18.1064,18.1076,18.1116,0.00848578
18.1285,18.1297,18.1338,0.00865899
18.1506,18.1519,18.1559,0.00868852
18.1728,18.1741,18.1781,0.00853485
18.1947,18.196,18.2,0.00850535
18.2167,18.218,18.2221,0.00864313
18.2389,18.2401,18.2442,0.00857394
18.2615,18.2627,18.2673,0.00900912
18.2845,18.2858,18.2899,0.00890667
18.3172,18.3184,18.3225,0.00892708
18.341,18.3423,18.3463,0.0088476
18.3657,18.3669,18.371,0.00890999
18.3879,18.3891,18.3932,0.0086821
18.4101,18.4114,18.4154,0.00873527
18.4322,18.4335,18.4375,0.00855266
18.4544,18.4557,18.4597,0.00870803
18.4767,18.478,18.4821,0.00884714
18.4991,18.5003,18.5044,0.00884354
18.5214,18.5226,18.5267,0.00875223
18.5435,18.5447,18.5488,0.0087113
18.5656,18.5669,18.5709,0.00874525
18.5878,18.5891,18.5932,0.0087969
18.6103,18.6115,18.6156,0.00884018
18.6325,18.6338,18.6378,0.00870044
18.6547,18.6559,18.66,0.00872535
18.6769,18.6781,18.6822,0.00879055
18.6993,18.7006,18.7047,0.00892902
18.722,18.7232,18.7274,0.00898885
18.7445,18.7458,18.7499,0.0088649
18.7676,18.7688,18.7729,0.00937233
18.7899,18.7912,18.7952,0.00879491
18.8121,18.8134,18.8174,0.00877242
18.8343,18.8355,18.8396,0.00877833
18.8565,18.8577,18.8618,0.00881761
18.8789,18.8801,18.8843,0.00886057
18.9013,18.9026,18.9066,0.00882745
18.9237,18.925,18.9291,0.00889561
18.946,18.9473,18.9514,0.00871279
18.9685,18.9697,18.9738,0.0088898
18.9909,18.9922,18.9964,0.00889772
19.0137,19.0149,19.019,0.00891076
19.036,19.0373,19.0414,0.00882043
19.0583,19.0595,19.0636,0.00878284
19.0806,19.0819,19.086,0.00887468
19.1031,19.1043,19.1084,0.00891513
19.1254,19.1266,19.1307,0.00878385
19.1477,19.149,19.1531,0.00887508
19.1702,19.1714,19.1755,0.00887224
19.1926,19.1939,19.198,0.00893604
19.2161,19.2174,19.2215,0.00987208
19.2386,19.2398,19.2439,0.00881288
19.2609,19.2621,19.2667,0.00875263
19.2836,19.2849,19.2889,0.00872176
19.3058,19.307,19.3111,0.00881382
19.3383,19.3396,19.3438,0.0164235
19.3611,19.3624,19.3665,0.00894071
19.3837,19.3849,19.389,0.00887864
19.4061,19.4074,19.4115,0.00883722
19.4285,19.4298,19.4338,0.00875936
19.4508,19.452,19.4561,0.00877285
19.4731,19.4743,19.4784,0.00877141
19.4954,19.4967,19.5008,0.00887597
19.5179,19.5191,19.5232,0.00886352
19.5402,19.5414,19.5455,0.00875721
19.5626,19.5639,19.5679,0.00889835
19.585,19.5863,19.5904,0.00887255
19.6074,19.6087,19.6127,0.00873736
19.6296,19.6309,19.6349,0.00873282
19.6519,19.6531,19.6572,0.00883834
19.6743,19.6755,19.6796,0.00882224
19.6966,19.6979,19.7019,0.00876109
19.7187,19.7199,19.724,0.00865489
19.7411,19.7424,19.7465,0.00892042
19.7637,19.7649,19.7696,0.00886348
19.7866,19.7879,19.792,0.00875901
19.8091,19.8104,19.8145,0.00888284
19.8316,19.8329,19.8369,0.00890094
19.854,19.8552,19.8593,0.00881013
19.8765,19.8777,19.8818,0.00880648
19.899,19.9002,19.9043,0.00887402
19.9214,19.9226,19.9267,0.00888501
19.9438,19.9451,19.9492,0.00887828
19.9663,19.9676,19.9717,0.00882681
19.9887,19.99,19.9941,0.00884085
20.0111,20.0124,20.0165,0.00884711
20.0334,20.0347,20.0388,0.00878847
20.0557,20.0569,20.061,0.00867837
20.078,20.0792,20.0833,0.00879057
20.1002,20.1014,20.1055,0.008708
20.1224,20.1237,20.1278,0.00878822
20.1449,20.1462,20.1503,0.00888882
20.1673,20.1686,20.1726,0.00880505
20.1896,20.1909,20.195,0.00878802
20.212,20.2133,20.2174,0.00888951
20.2346,20.2358,20.2399,0.00890523
20.2571,20.2584,20.2625,0.0088976
20.2801,20.2814,20.2855,0.00888271
20.3026,20.3038,20.3079,0.00885229
20.3249,20.3262,20.3303,0.00876688
20.3472,20.3485,20.3525,0.00877197
20.3694,20.3706,20.3747,0.00878062
20.3917,20.393,20.3971,0.00882831
20.4141,20.4153,20.4194,0.00878336
20.4363,20.4376,20.4417,0.00881082
20.4586,20.4598,20.4639,0.00877787
20.4807,20.482,20.486,0.00872722
20.5028,20.504,20.5081,0.00868497
20.525,20.5263,20.5304,0.00888285
20.5474,20.5486,20.5527,0.00876419
20.5698,20.5711,20.5752,0.00890759
20.5924,20.5937,20.5978,0.00890931
20.615,20.6163,20.6203,0.00890869
20.6373,20.6386,20.6426,0.00875308
20.6595,20.6608,20.6649,0.00879804
20.6819,20.6832,20.6873,0.0088549
20.7044,20.7057,20.7098,0.00886869
20.7268,20.7281,20.7322,0.00880784
20.7492,20.7505,20.7546,0.00883565
20.7721,20.7734,20.7774,0.00921408
20.7943,20.7956,20.7996,0.00880733
20.8167,20.818,20.8221,0.0089004
20.8393,20.8405,20.8446,0.00889582
20.8619,20.8631,20.8672,0.00891481
20.8841,20.8854,20.8895,0.00873273
20.9063,20.9076,20.9116,0.00868853
20.9285,20.9297,20.9338,0.00877455
20.9506,20.9519,20.956,0.0087014
20.9729,20.9742,20.9783,0.00879866
20.9953,20.9966,21.0007,0.00885009
21.0177,21.019,21.0231,0.0088042
21.0402,21.0415,21.0456,0.00882083
21.0627,21.0639,21.068,0.00886216
21.0851,21.0864,21.0905,0.00884314
21.1076,21.1088,21.113,0.0088903
21.1301,21.1313,21.1355,0.00890315
21.1526,21.1539,21.158,0.00883783
21.1751,21.1764,21.1804,0.00880789
21.1974,21.1986,21.2027,0.00877715
21.2197,21.2209,21.225,0.00876564
21.2464,21.2471,21.2491,0.0132349
21.2636,21.2648,21.2692,0.0104687
21.287,21.2882,21.2924,0.0101522
21.3161,21.3173,21.3214,0.00998859
21.3396,21.3409,21.345,0.00995387
21.3631,21.3644,21.3685,0.00994499
21.3867,21.3879,21.392,0.010009
21.4103,21.4116,21.4157,0.0100134
21.434,21.4352,21.4393,0.010029
21.4576,21.4588,21.4629,0.00994947
21.481,21.4823,21.4863,0.0098765
21.5044,21.5057,21.5098,0.00992403
21.5277,21.529,21.533,0.00977801
21.551,21.5523,21.5563,0.00986566
21.5745,21.5757,21.5798,0.0100159
21.5982,21.5994,21.6035,0.0100148
21.6218,21.6231,21.6272,0.010058
21.6457,21.647,21.6511,0.0100521
21.6693,21.6706,21.6746,0.00994302
21.6928,21.6941,21.6982,0.00992541
21.7163,21.7175,21.7216,0.00987699
21.7397,21.7409,21.745,0.00987855
21.7631,21.7644,21.769,0.00993913
21.7871,21.7883,21.7924,0.00988887
21.8105,21.8118,21.8159,0.0100042
21.8341,21.8354,21.8396,0.0100575
21.8579,21.8592,21.8633,0.010045
21.8816,21.8829,21.887,0.00995638
21.9051,21.9064,21.9105,0.00995167
21.9286,21.9299,21.934,0.00982913
21.9521,21.9534,21.9574,0.00993774
21.9756,21.9769,21.981,0.00993502
21.9991,22.0004,22.0045,0.00996437
22.0228,22.0241,22.0282,0.0101034
22.0466,22.0479,22.052,0.0100774
22.0703,22.0715,22.0756,0.00996109
22.0938,22.095,22.0991,0.00997246
22.1175,22.1187,22.1228,0.0100699
22.1411,22.1424,22.1465,0.00994929
22.1646,22.1659,22.17,0.00991215
22.1881,22.1894,22.1935,0.009947
22.2118,22.2131,22.2172,0.0100459
22.2354,22.2367,22.2408,0.00994328
22.259,22.2602,22.2643,0.00995507
22.2832,22.2844,22.2886,0.0101117
22.307,22.3083,22.3124,0.0100532
22.3307,22.332,22.3361,0.0100541
22.3543,22.3556,22.3597,0.00999792
22.378,22.3792,22.3834,0.0100184
22.4016,22.4028,22.4069,0.00995497
22.4251,22.4264,22.4305,0.00995951
22.4486,22.4499,22.454,0.00990277
22.4722,22.4735,22.4775,0.00992667
22.4957,22.4969,22.501,0.00987488
22.5191,22.5204,22.5245,0.00992227
22.5428,22.5441,22.5483,0.01012
22.5666,22.5679,22.572,0.0100278
22.5903,22.5915,22.5956,0.00998323
22.6138,22.6151,22.6191,0.00990032
22.6372,22.6385,22.6426,0.00995975
22.6606,22.6619,22.666,0.00981255
22.684,22.6853,22.6894,0.00990267
22.7075,22.7087,22.7128,0.00987844
22.7301,22.7314,22.7354,0.00913106
22.7527,22.7539,22.758,0.00903005
22.776,22.7772,22.7813,0.00908631
22.7987,22.7999,22.804,0.00912479
22.8212,22.8225,22.8266,0.00901949
22.8438,22.845,22.8491,0.00906079
22.8664,22.8676,22.8718,0.00911267
22.8892,22.8905,22.8946,0.00916974
22.912,22.9133,22.9173,0.00906292
22.9345,22.9358,22.9398,0.00902477
22.957,22.9582,22.9623,0.00900851
22.9796,22.9809,22.9849,0.00910487
23.0021,23.0034,23.0074,0.00893854
23.0246,23.0259,23.0299,0.00902451
23.0472,23.0484,23.0525,0.00902542
23.0696,23.0709,23.0749,0.00899064
23.0922,23.0935,23.0976,0.00908396
23.115,23.1163,23.1204,0.00920844
23.1379,23.1392,23.1433,0.00915953
23.1608,23.1621,23.1662,0.00919866
23.1837,23.185,23.1891,0.00914576
23.2066,23.2079,23.212,0.00919484
23.2292,23.2305,23.2346,0.00902328
23.2518,23.253,23.2571,0.00896124
23.2744,23.2757,23.2797,0.0091557
23.2967,23.298,23.3021,0.00886682
23.319,23.3203,23.3243,0.00868791
23.3413,23.3425,23.3466,0.00881455
23.3635,23.3648,23.3689,0.00878012
23.3859,23.3871,23.3912,0.00873045
23.4082,23.4094,23.4135,0.00877279
23.4304,23.4316,23.4357,0.00871274
23.4526,23.4539,23.458,0.00877669
23.4751,23.4763,23.4804,0.0089357
23.4977,23.4989,23.5031,0.00894978
23.5202,23.5215,23.5256,0.00888126
23.5426,23.5439,23.5479,0.00878067
23.565,23.5663,23.5704,0.00888495
23.5873,23.5886,23.5927,0.00877434
23.6097,23.611,23.6151,0.00890049
23.6323,23.6336,23.6377,0.0088965
23.6548,23.6561,23.6602,0.00884674
23.6774,23.6786,23.6827,0.00890803
23.6998,23.701,23.7051,0.00884089
23.7223,23.7236,23.7277,0.00892766
23.7449,23.7462,23.7503,0.00888311
23.768,23.7692,23.7734,0.00941469
23.7903,23.7916,23.7956,0.00870322
23.8126,23.8139,23.818,0.00876677
23.8351,23.8364,23.8405,0.00892534
23.8577,23.8589,23.8631,0.00887297
23.8801,23.8814,23.8855,0.00884165
23.9026,23.9038,23.9079,0.00881616
23.9249,23.9262,23.9303,0.00872524
23.9472,23.9484,23.9524,0.00868359
23.9691,23.9703,23.9743,0.00860214
23.9912,23.9924,23.9965,0.00879237
24.0137,24.0149,24.019,0.00892199
24.0362,24.0374,24.0416,0.00883738
24.0585,24.0598,24.0639,0.00874142
24.081,24.0823,24.0864,0.00885126
24.1035,24.1047,24.1088,0.0088636
24.1259,24.1272,24.1313,0.0089333
24.1486,24.1499,24.154,0.00899649
24.1713,24.1726,24.1767,0.00888843
24.1938,24.1951,24.1992,0.00891335
24.2162,24.2175,24.2216,0.00874604
24.2386,24.2398,24.2439,0.00876099
24.2608,24.2621,24.2666,0.00875964
24.2837,24.2849,24.2891,0.00891953
24.3063,24.3075,24.3117,0.00892958
24.3288,24.3301,24.3343,0.00894354
24.3516,24.3528,24.357,0.0090026
24.3743,24.3756,24.3797,0.00892506
24.397,24.3983,24.4024,0.00894581
24.4195,24.4208,24.4249,0.00879499
24.4418,24.4431,24.4472,0.00879011
24.4642,24.4655,24.4696,0.00887077
24.4868,24.4881,24.4922,0.00891088
24.5094,24.5107,24.5148,0.00899808
24.5319,24.5332,24.5373,0.00887228
24.5544,24.5557,24.5598,0.00891041
24.5768,24.5781,24.5822,0.00879621
24.5993,24.6005,24.6047,0.00894901
24.622,24.6232,24.6274,0.00899221
24.6445,24.6458,24.6499,0.00881652
24.667,24.6683,24.6724,0.00881437
24.6897,24.6909,24.695,0.00887403
24.712,24.7133,24.7174,0.00878698
24.7345,24.7357,24.7398,0.0088332
24.757,24.7583,24.7624,0.00889742
24.78,24.7813,24.7853,0.0088244
24.8023,24.8036,24.8077,0.00880129
24.8245,24.8258,24.8298,0.00869932
24.8468,24.848,24.852,0.00875235
24.869,24.8703,24.8744,0.00884321
24.8914,24.8926,24.8967,0.00877939
24.9138,24.9151,24.9192,0.00885373
24.9363,24.9376,24.9417,0.00884404
24.9587,24.9599,24.964,0.008754
24.9812,24.9825,24.9866,0.00888439
25.0037,25.0049,25.009,0.00880244
25.0262,25.0274,25.0315,0.00887096
25.0486,25.0499,25.054,0.00881217
25.071,25.0723,25.0764,0.00886651
25.0935,25.0947,25.0988,0.00893226
25.1159,25.1171,25.1213,0.0087938
25.1383,25.1396,25.1437,0.00880318
25.1607,25.162,25.1661,0.00881838
25.1832,25.1846,25.1887,0.00887415
25.2058,25.2071,25.2112,0.00892164
25.2285,25.2298,25.2339,0.00898155
25.2511,25.2524,25.2565,0.00882686
25.2741,25.2754,25.2795,0.0092889
25.2966,25.2979,25.302,0.00885511
25.3191,25.3203,25.3245,0.00889782
25.3417,25.343,25.3471,0.008992
25.3641,25.3654,25.3695,0.00872063
25.3864,25.3876,25.3917,0.00871011
25.4086,25.4099,25.414,0.00882624
25.431,25.4323,25.4364,0.00881465
25.4535,25.4548,25.4589,0.00888878
25.4759,25.4772,25.4813,0.00879706
25.4983,25.4995,25.5036,0.00881246
25.5205,25.5218,25.5259,0.0087246
25.5427,25.5439,25.548,0.00869953
25.5652,25.5664,25.5706,0.00892308
25.5877,25.589,25.593,0.00883256
25.61,25.6113,25.6154,0.00877542
25.6324,25.6337,25.6378,0.0088551
25.655,25.6562,25.6604,0.00892071
25.6775,25.6788,25.6829,0.00890148
25.7001,25.7014,25.7055,0.00891011
25.7226,25.7239,25.728,0.00886522
25.7452,25.7465,25.7506,0.00886792
25.7683,25.7696,25.7737,0.00939223
25.7909,25.7922,25.7963,0.00889471
25.8134,25.8147,25.8188,0.00889339
25.8359,25.8371,25.8413,0.00885063
25.8585,25.8597,25.8639,0.00885311
25.881,25.8823,25.8864,0.0088562
25.9034,25.9047,25.9087,0.00872549
25.9256,25.9269,25.9309,0.00870612
25.9479,25.9491,25.9532,0.00885143
25.9705,25.9717,25.9759,0.00896648
25.9932,25.9945,25.9986,0.00894796
26.0157,26.017,26.0211,0.00878021
26.0381,26.0394,26.0435,0.00885108
26.0606,26.0619,26.0661,0.0088992
26.0833,26.0845,26.0886,0.00891422
26.1058,26.107,26.1112,0.00886327
26.1282,26.1295,26.1336,0.00885665
26.1507,26.152,26.156,0.00889186
26.1732,26.1744,26.1785,0.0087978
26.1955,26.1968,26.2009,0.00880043
26.2179,26.2191,26.2232,0.0088652
26.2404,26.2417,26.2458,0.00891886
26.2629,26.2642,26.2688,0.00883715
26.2859,26.2871,26.2912,0.00887085
26.3082,26.3094,26.3135,0.00873686
26.3306,26.3319,26.336,0.00880968
26.3529,26.3542,26.3582,0.00870283
26.3753,26.3765,26.3806,0.00881032
26.3976,26.3989,26.403,0.00885131
26.42,26.4213,26.4254,0.00884956
26.4427,26.4439,26.4481,0.00897241
26.4653,26.4666,26.4707,0.00887396
26.4879,26.4892,26.4933,0.00886283
26.5105,26.5118,26.5159,0.00890132
26.5329,26.5342,26.5383,0.00883598
26.5554,26.5566,26.5608,0.0089047
26.5779,26.5791,26.5832,0.0088419
26.6002,26.6015,26.6056,0.00872983
26.6228,26.624,26.6281,0.00892052
26.6453,26.6465,26.6506,0.00889489
26.6678,26.6691,26.6732,0.00889797
26.6903,26.6915,26.6956,0.00881007
26.7127,26.7139,26.718,0.00882322
26.735,26.7363,26.7404,0.00887232
26.7574,26.7586,26.7627,0.00875111
26.7802,26.7815,26.7855,0.00875604
26.8025,26.8037,26.8078,0.0088183
26.8249,26.8262,26.8302,0.00885699
26.8474,26.8486,26.8528,0.00890166
26.87,26.8713,26.8754,0.00894283
26.8926,26.8939,26.8981,0.00897435
26.9154,26.9167,26.9209,0.00896236
26.9381,26.9394,26.9435,0.00894814
26.9607,26.962,26.9661,0.008876
26.9833,26.9846,26.9887,0.00886875
27.0058,27.0071,27.0112,0.00887797
27.0284,27.0297,27.0339,0.00892105
27.0511,27.0524,27.0566,0.00894655
27.0739,27.0752,27.0793,0.00900022
27.0966,27.0979,27.102,0.00891204
27.1192,27.1205,27.1246,0.00893812
27.1418,27.1431,27.1472,0.00892026
27.1644,27.1657,27.1698,0.00891915
27.187,27.1883,27.1924,0.00884181
27.2095,27.2107,27.2148,0.00887245
27.2319,27.2332,27.2373,0.00886582
27.2568,27.2581,27.2622,0.00901095
27.2798,27.2811,27.2852,0.00889007
27.3025,27.3038,27.308,0.00905051
27.3253,27.3265,27.3307,0.00890281
27.3478,27.3491,27.3533,0.008887
27.3705,27.3718,27.3759,0.0088604
27.393,27.3943,27.3984,0.00880498
27.4154,27.4167,27.4208,0.00884812
27.438,27.4393,27.4434,0.00893903
27.4605,27.4618,27.4659,0.00878082
27.483,27.4843,27.4884,0.00887471
27.5056,27.5069,27.511,0.0089719
27.5284,27.5314,27.5355,0.00902898
27.5528,27.5542,27.5583,0.00893949
27.5756,27.5769,27.581,0.00898463
27.5984,27.5997,27.6038,0.00889018
27.621,27.6223,27.6264,0.00887761
27.6483,27.6497,27.6542,0.013679
27.6717,27.673,27.6772,0.00902403
27.6944,27.6957,27.6998,0.00877157
27.7169,27.7182,27.7223,0.00891418
27.7395,27.7407,27.7449,0.00888558
27.7642,27.7655,27.7701,0.0101526
27.7872,27.7885,27.7925,0.00876059
27.8096,27.8109,27.815,0.00885612
27.8319,27.8332,27.8372,0.00874716
27.8542,27.8555,27.8596,0.00884864
27.8767,27.878,27.8821,0.00888392
27.8994,27.9007,27.9049,0.00898673
27.9222,27.9235,27.9276,0.008931
27.9447,27.946,27.9501,0.00879414
27.9672,27.9685,27.9725,0.00880618
27.9895,27.9907,27.9948,0.00878845
28.0118,28.0131,28.0172,0.00885145
28.0343,28.0356,28.0397,0.00888714
