Scheduling End,78162327053
Makespan,93010913364
Schedule Repartition Time,Repartition Begin,Repartition End,Copy Duration
30.2568,30.2581,30.2623,0.00895542
30.2796,30.2809,30.285,0.00894484
30.3023,30.3036,30.3077,0.00889596
30.3249,30.3262,30.3303,0.00890662
30.3472,30.3485,30.3525,0.00869
30.3697,30.371,30.3752,0.00893981
30.3925,30.3938,30.398,0.00903664
30.4154,30.4167,30.4209,0.00905063
30.4385,30.4398,30.444,0.00903823
30.4612,30.4625,30.4666,0.00891364
30.4839,30.4852,30.4894,0.00898938
30.5066,30.5079,30.512,0.00893373
30.5293,30.5306,30.5348,0.00900565
30.5521,30.5534,30.5575,0.00894616
30.5748,30.5761,30.5802,0.0089331
30.5977,30.599,30.6031,0.00876055
30.6199,30.6212,30.6253,0.00866714
30.6424,30.6437,30.6478,0.00892016
30.6651,30.6664,30.6705,0.00899744
30.6877,30.689,30.6931,0.00894199
30.7103,30.7116,30.7157,0.00888097
30.733,30.7342,30.7384,0.00892197
30.7555,30.7569,30.761,0.00890589
30.7781,30.7794,30.7836,0.00894534
30.8008,30.8021,30.8062,0.00893943
30.8235,30.8248,30.8289,0.00893709
30.8462,30.8475,30.8516,0.00899801
30.8688,30.8701,30.8742,0.00891036
30.8913,30.8926,30.8967,0.00887861
30.9138,30.9151,30.9192,0.00888252
30.9363,30.9376,30.9417,0.00881595
30.9586,30.9599,30.964,0.0087216
30.9811,30.9824,30.9865,0.00890108
31.0036,31.0049,31.009,0.00887531
31.0263,31.0275,31.0317,0.00897345
31.0489,31.0502,31.0543,0.00887729
31.0716,31.0729,31.0769,0.00891863
31.0946,31.0959,31.0999,0.00888937
31.1172,31.1184,31.1226,0.00897609
31.1396,31.1409,31.1451,0.00884194
31.1622,31.1635,31.1676,0.0088416
31.1848,31.1861,31.1902,0.00895721
31.2076,31.2089,31.213,0.00899271
31.2304,31.2317,31.2359,0.00904996
31.2533,31.2546,31.2588,0.00904868
31.276,31.2774,31.2815,0.00894103
31.2987,31.3,31.3042,0.0089048
31.3214,31.3228,31.3269,0.0089255
31.3441,31.3454,31.3495,0.00888349
31.3666,31.3679,31.372,0.00884234
31.3892,31.3905,31.3945,0.00887766
31.4117,31.413,31.4171,0.0088954
31.4344,31.4357,31.4399,0.00902299
31.4571,31.4583,31.4625,0.0088495
31.4798,31.4811,31.4852,0.00887018
31.5024,31.5037,31.5079,0.00888494
31.5252,31.5265,31.5306,0.00899536
31.5478,31.5492,31.5533,0.00891511
31.5705,31.5718,31.5758,0.00891206
31.5937,31.595,31.5991,0.00954774
31.6164,31.6177,31.6219,0.0089916
31.6427,31.644,31.6481,0.0124744
31.6653,31.6666,31.6708,0.00889114
31.6881,31.6894,31.6935,0.00898468
31.7107,31.712,31.7161,0.00889416
31.7332,31.7345,31.7386,0.00887237
31.7558,31.7571,31.7612,0.00893405
31.782,31.7833,31.7873,0.0124038
31.8042,31.8056,31.8096,0.008667
31.8265,31.8278,31.8319,0.00872512
31.8491,31.8504,31.8544,0.00892027
31.8716,31.8729,31.877,0.00896017
31.8945,31.8958,31.8999,0.00908925
31.9197,31.921,31.9251,0.0113472
31.9426,31.9439,31.948,0.00902576
31.9653,31.9666,31.9707,0.00895397
31.9879,31.9892,31.9933,0.00889214
32.0105,32.0118,32.0159,0.00881484
32.0331,32.0344,32.0385,0.00893352
32.0556,32.0569,32.061,0.00890915
32.0781,32.0794,32.0834,0.00884409
32.1009,32.1022,32.1063,0.00882138
32.1233,32.1246,32.1287,0.00888897
32.1458,32.1471,32.1512,0.00879511
32.1684,32.1697,32.1738,0.00895373
32.191,32.1923,32.1964,0.00894602
32.2137,32.2149,32.219,0.0089551
32.2363,32.2376,32.2417,0.00900182
32.2591,32.2603,32.2645,0.0090153
32.2818,32.2831,32.2872,0.00901385
32.3045,32.3058,32.3099,0.00897679
32.3271,32.3284,32.3325,0.00891802
32.3498,32.3511,32.3552,0.00892026
32.3724,32.3737,32.3778,0.00888878
32.3951,32.3964,32.4005,0.00901194
32.4178,32.4191,32.4232,0.00897624
32.4407,32.4419,32.4461,0.00908775
32.4633,32.4646,32.4687,0.00893957
32.4862,32.4874,32.4916,0.00913725
32.509,32.5103,32.5145,0.00907018
32.5318,32.5331,32.5372,0.00899338
32.5641,32.5654,32.5698,0.0135633
32.5876,32.5889,32.5932,0.00954772
32.6104,32.6117,32.6158,0.00889722
32.6332,32.6345,32.6385,0.008934
32.6557,32.657,32.6611,0.00895882
32.6782,32.6795,32.6836,0.0088465
32.7007,32.702,32.7061,0.00883834
32.7233,32.7246,32.7287,0.00896352
32.7459,32.7472,32.7513,0.00885408
32.7685,32.7698,32.7739,0.00886519
32.7911,32.7924,32.7965,0.00889146
32.8136,32.8149,32.819,0.00886482
32.836,32.8373,32.8414,0.00880441
32.8586,32.8599,32.864,0.00892338
32.8811,32.8823,32.8864,0.00885905
32.9035,32.9048,32.9089,0.00885143
32.9259,32.9272,32.9313,0.00874725
32.9485,32.9498,32.9539,0.00896966
32.9712,32.9725,32.9766,0.00899624
32.9939,32.9952,32.9993,0.0089079
33.0166,33.0179,33.0221,0.00896558
33.0393,33.0406,33.0447,0.00889864
33.0619,33.0632,33.0673,0.00896225
33.0852,33.0865,33.0906,0.0095124
33.1079,33.1092,33.1133,0.00893781
33.1304,33.1317,33.1359,0.00885884
33.1529,33.1542,33.1583,0.00873649
33.1752,33.1765,33.1806,0.00878871
33.1977,33.199,33.2031,0.00894893
33.2203,33.2216,33.2257,0.00889633
33.243,33.2442,33.2483,0.00892574
33.2656,33.2669,33.271,0.00901787
33.2884,33.2897,33.2938,0.00900057
33.3111,33.3125,33.3166,0.00896807
33.3339,33.3352,33.3393,0.00892628
33.3565,33.3579,33.362,0.00890166
33.3793,33.3806,33.3847,0.00895113
33.4018,33.4031,33.4071,0.00878439
33.4243,33.4256,33.4297,0.00900844
33.447,33.4483,33.4525,0.00897657
33.4697,33.471,33.4751,0.00885538
33.4924,33.4937,33.4979,0.0090083
33.5152,33.5165,33.5206,0.00898744
33.5379,33.5392,33.5433,0.00894681
33.5606,33.5619,33.566,0.00901487
33.5833,33.5851,33.5892,0.00894134
33.6064,33.6077,33.6118,0.00880086
33.6289,33.6302,33.6344,0.00894338
33.6516,33.6529,33.657,0.0088759
33.6741,33.6754,33.6796,0.00886244
33.6968,33.6981,33.7023,0.00897508
33.7195,33.7208,33.725,0.0089468
33.7422,33.7435,33.7476,0.00886135
33.7645,33.7659,33.77,0.00868418
33.7871,33.7883,33.7925,0.00885358
33.8096,33.8109,33.815,0.00883475
33.8322,33.8335,33.8376,0.00893553
33.8548,33.8561,33.8602,0.00890116
33.8774,33.8787,33.8828,0.00895242
33.9001,33.9013,33.9055,0.00896735
33.923,33.9243,33.9284,0.00907374
33.9457,33.947,33.9512,0.00892911
33.9685,33.9698,33.9739,0.0089079
33.9911,33.9923,33.9965,0.00887726
34.014,34.0153,34.0195,0.00911539
34.037,34.0383,34.0425,0.00908985
34.0601,34.0614,34.0655,0.00913967
34.083,34.0849,34.089,0.00904788
34.1064,34.1077,34.1118,0.00900464
34.129,34.1303,34.1344,0.0088815
34.1515,34.1528,34.1569,0.00884877
34.1742,34.1755,34.1797,0.00892933
34.1969,34.1982,34.2022,0.00884342
34.2194,34.2207,34.2247,0.00886146
34.2418,34.2431,34.2472,0.00887008
34.2644,34.2657,34.2698,0.00895507
34.2871,34.2884,34.2926,0.00896082
34.31,34.3113,34.3155,0.00909637
34.3329,34.3342,34.3384,0.00899839
34.3557,34.3571,34.3612,0.00895521
34.3786,34.3799,34.384,0.00902421
34.4012,34.4025,34.4066,0.00890237
34.4238,34.4251,34.4292,0.00899415
34.4465,34.4478,34.4519,0.00893448
34.4693,34.4706,34.4747,0.00908594
34.4921,34.4934,34.4975,0.00897856
34.5147,34.516,34.5202,0.00887638
34.5373,34.5385,34.5427,0.00884125
34.56,34.5612,34.5654,0.00899719
34.5827,34.584,34.5886,0.00895937
34.6059,34.6072,34.6113,0.00901462
34.6284,34.6297,34.6339,0.00878019
34.6512,34.6525,34.6566,0.00901125
34.674,34.6753,34.6794,0.00898936
34.6967,34.698,34.7022,0.00905369
34.7196,34.7209,34.725,0.00898731
34.7423,34.7436,34.7478,0.00897485
34.7651,34.7664,34.7705,0.00897538
34.7878,34.7891,34.7933,0.00899533
34.8105,34.8118,34.8159,0.0089129
34.8331,34.8344,34.8385,0.00894406
34.8558,34.8571,34.8612,0.00901158
34.8787,34.88,34.8841,0.00905701
34.9017,34.903,34.9071,0.00918308
34.9244,34.9257,34.9299,0.00891765
34.947,34.9483,34.9524,0.00882444
34.9695,34.9708,34.9749,0.0088025
34.9921,34.9934,34.9975,0.00892905
35.0148,35.016,35.0202,0.00895297
35.0375,35.0388,35.0429,0.00895767
35.0601,35.0614,35.0655,0.00894017
35.0827,35.084,35.0886,0.0089121
35.106,35.1073,35.1114,0.0090242
35.1287,35.13,35.1342,0.00896372
35.1515,35.1528,35.1569,0.00894886
35.1742,35.1755,35.1796,0.00891478
35.1968,35.198,35.2022,0.00889301
35.2196,35.2209,35.225,0.00901363
35.2421,35.2434,35.2475,0.0087859
35.2648,35.266,35.2701,0.00894984
35.2874,35.2887,35.2929,0.0089918
35.3101,35.3114,35.3156,0.00897917
35.3329,35.3342,35.3383,0.00899571
35.3557,35.3571,35.3612,0.00903187
35.3786,35.38,35.3841,0.00900749
35.4014,35.4027,35.4069,0.00897887
35.4242,35.4255,35.4296,0.00894604
35.4469,35.4482,35.4523,0.0090032
35.4696,35.4709,35.475,0.00895671
35.4923,35.4936,35.4977,0.00894781
35.5149,35.5162,35.5203,0.00897398
35.5376,35.5389,35.543,0.00896727
35.5604,35.5617,35.5658,0.00896698
35.5832,35.585,35.5891,0.00896849
35.6063,35.6076,35.6117,0.00890247
35.629,35.6303,35.6344,0.00898244
35.6517,35.653,35.6571,0.00886364
35.6743,35.6756,35.6797,0.00895286
35.6969,35.6982,35.7023,0.00891734
35.7196,35.7209,35.7251,0.00898987
35.7424,35.7437,35.7478,0.00889713
35.7652,35.7665,35.7706,0.00898515
35.7879,35.7892,35.7933,0.00891237
35.8105,35.8118,35.8159,0.00891227
35.8331,35.8344,35.8385,0.00886675
35.8556,35.857,35.8611,0.00895406
35.8785,35.8798,35.884,0.00902311
35.9014,35.9028,35.9069,0.0090153
35.9243,35.9256,35.9297,0.00897747
35.9471,35.9484,35.9526,0.00902105
35.97,35.9713,35.9754,0.00903027
35.9925,35.9939,35.998,0.00881975
36.0152,36.0165,36.0206,0.0089177
36.0377,36.039,36.0431,0.00884639
36.0603,36.0616,36.0657,0.00901069
36.0829,36.0842,36.0888,0.00887003
36.107,36.1083,36.1124,0.0100039
36.1308,36.1321,36.1363,0.0101669
36.1548,36.1561,36.1602,0.0101184
36.1787,36.18,36.1842,0.0101605
36.2027,36.204,36.2081,0.010157
36.2265,36.2279,36.232,0.0100752
36.2504,36.2517,36.2558,0.0100919
36.2742,36.2755,36.2797,0.0100922
36.298,36.2994,36.3034,0.0100395
36.3218,36.3231,36.3272,0.0100342
36.3454,36.3467,36.3509,0.00998858
36.3692,36.3705,36.3746,0.0100809
36.3931,36.3944,36.3985,0.0101492
36.417,36.4183,36.4224,0.0101074
36.4408,36.4421,36.4462,0.0101196
36.4648,36.4661,36.4702,0.0102352
36.4887,36.49,36.4942,0.0100956
36.5126,36.5139,36.5181,0.010107
36.5364,36.5377,36.5418,0.0100326
36.5601,36.5615,36.5656,0.0100185
36.584,36.5858,36.59,0.0101907
36.6077,36.609,36.6132,0.00935305
36.6309,36.6322,36.6363,0.00923873
36.6539,36.6552,36.6594,0.00930992
36.677,36.6783,36.6824,0.00923941
36.7002,36.7015,36.7056,0.00937236
36.7232,36.7245,36.7287,0.00923634
36.7463,36.7476,36.7517,0.00928164
36.7692,36.7705,36.7746,0.00913235
36.7921,36.7934,36.7975,0.00918288
36.815,36.8163,36.8204,0.00918059
36.8379,36.8392,36.8434,0.0092308
36.861,36.8623,36.8664,0.00924847
36.8841,36.8854,36.8896,0.00931086
36.9071,36.9084,36.9126,0.00922661
36.9301,36.9314,36.9356,0.00924913
36.9532,36.9545,36.9586,0.00927222
36.9762,36.9775,36.9816,0.00922424
36.9992,37.0005,37.0046,0.00920266
37.0222,37.0235,37.0277,0.00927009
37.0454,37.0467,37.0509,0.0092978
37.0685,37.0699,37.0741,0.00925249
37.0919,37.0932,37.0974,0.00948643
37.1147,37.116,37.1202,0.00903906
37.1376,37.1389,37.1431,0.00906065
37.1604,37.1618,37.1658,0.00891054
37.183,37.1843,37.1884,0.00887471
37.2054,37.2067,37.2107,0.00874645
37.2278,37.2291,37.2332,0.00884678
37.2504,37.2517,37.2559,0.00898194
37.2733,37.2746,37.2787,0.00902984
37.2962,37.2975,37.3017,0.00902817
37.3191,37.3204,37.3246,0.00901764
37.3419,37.3432,37.3473,0.00890018
37.3647,37.366,37.3702,0.00900061
37.3876,37.3889,37.3931,0.00903835
37.4105,37.4118,37.4159,0.00898097
37.433,37.4343,37.4384,0.00884367
37.4556,37.4569,37.461,0.00882331
37.4783,37.4796,37.4838,0.00899484
37.5011,37.5024,37.5065,0.0089524
37.5237,37.525,37.5292,0.00889586
37.5464,37.5477,37.5518,0.00896785
37.569,37.5702,37.5744,0.00878651
37.592,37.5934,37.5975,0.00933392
37.6149,37.6162,37.6204,0.00906507
37.6378,37.6391,37.6433,0.00898993
37.6607,37.662,37.6661,0.00892329
37.6834,37.6848,37.6889,0.00893693
37.7061,37.7074,37.7115,0.00894878
37.7287,37.73,37.7341,0.00888396
37.7515,37.7528,37.7569,0.00901765
37.7743,37.7756,37.7798,0.00903525
37.7971,37.7984,37.8026,0.00895949
37.8198,37.8211,37.8253,0.00887942
37.8426,37.8439,37.8481,0.00906992
37.8655,37.8668,37.871,0.00904203
37.8883,37.8897,37.8938,0.00901393
37.9112,37.9125,37.9166,0.00894189
37.9341,37.9354,37.9395,0.0090261
37.9569,37.9582,37.9624,0.00899771
37.9796,37.9809,37.9851,0.00894646
38.0023,38.0036,38.0077,0.00884862
38.0251,38.0264,38.0305,0.00901964
38.0476,38.049,38.0531,0.00885902
38.0705,38.0718,38.0759,0.00901345
38.0936,38.0949,38.0991,0.00935165
38.1165,38.1178,38.1219,0.00900324
38.1392,38.1405,38.1446,0.00895613
38.1619,38.1632,38.1673,0.00892457
38.1846,38.1859,38.1901,0.00898104
38.2075,38.2089,38.2131,0.00908548
38.2307,38.232,38.2361,0.00907871
38.2534,38.2547,38.2588,0.0088474
38.2761,38.2774,38.2816,0.00893913
38.299,38.3002,38.3044,0.00900563
38.3218,38.3231,38.3272,0.00899835
38.3447,38.3461,38.3502,0.00912651
38.3677,38.369,38.3732,0.0090472
38.3903,38.3917,38.3958,0.00887445
38.4131,38.4144,38.4185,0.00897783
38.4359,38.4372,38.4413,0.00897516
38.4587,38.46,38.4642,0.00904666
38.4815,38.4828,38.4869,0.00896072
38.5042,38.5055,38.5097,0.00898977
38.5268,38.5281,38.5322,0.00879067
38.5496,38.5509,38.555,0.00898395
38.5723,38.5736,38.5778,0.00893386
38.5956,38.5969,38.601,0.00899254
38.6183,38.6196,38.6238,0.00899683
38.6412,38.6425,38.6466,0.00895377
38.6638,38.6652,38.6693,0.00886232
38.6867,38.688,38.6922,0.00906959
38.7097,38.711,38.7152,0.00902066
38.7326,38.734,38.7382,0.00906028
38.7555,38.7569,38.761,0.00895906
38.7784,38.7797,38.7838,0.00898866
38.801,38.8023,38.8065,0.0089312
38.8238,38.8251,38.8292,0.00897326
38.8464,38.8477,38.8518,0.00882594
38.869,38.8703,38.8745,0.0090023
38.8918,38.8931,38.8972,0.00896977
38.9146,38.9159,38.92,0.0089901
38.9374,38.9387,38.9428,0.00897698
38.9601,38.9614,38.9656,0.00899399
38.9829,38.9842,38.9883,0.00901139
39.0059,39.0072,39.0113,0.00907407
39.0287,39.03,39.0341,0.00895432
39.0514,39.0527,39.0568,0.00895938
39.0741,39.0754,39.0795,0.00896951
39.0975,39.0988,39.1029,0.00898784
39.1203,39.1216,39.1257,0.00905521
39.1431,39.1444,39.1485,0.00900513
39.1659,39.1672,39.1713,0.00901136
39.1886,39.1899,39.194,0.0089045
39.2114,39.2127,39.2168,0.00899245
39.2341,39.2354,39.2396,0.00895771
39.257,39.2582,39.2624,0.00909006
39.2799,39.2812,39.2854,0.00908334
39.3029,39.3042,39.3084,0.00909805
39.3257,39.327,39.3311,0.00886759
39.3483,39.3496,39.3537,0.00888884
39.3711,39.3724,39.3765,0.00900234
39.3938,39.3951,39.3992,0.00892711
39.4165,39.4179,39.422,0.00905991
39.4395,39.4408,39.445,0.00903447
39.4625,39.4638,39.468,0.0090969
39.4853,39.4866,39.4908,0.00889957
39.5081,39.5095,39.5136,0.00897643
39.5308,39.5322,39.5363,0.0089405
39.5537,39.555,39.5592,0.0090062
39.5764,39.5778,39.5818,0.008935
39.5996,39.601,39.6051,0.00894867
39.6223,39.6236,39.6277,0.00891748
39.6452,39.6466,39.6507,0.00911121
39.6679,39.6692,39.6733,0.00881968
39.6905,39.6919,39.696,0.00899103
39.7963,39.7976,39.8018,0.0105824
39.8191,39.821,39.8251,0.00894184
39.8426,39.8439,39.8481,0.00907561
39.8656,39.8669,39.8711,0.00905079
39.8885,39.8898,39.8939,0.00888161
39.911,39.9123,39.9165,0.00890526
39.934,39.9352,39.9394,0.00909748
39.9569,39.9582,39.9623,0.00899695
39.9795,39.9809,39.985,0.00883185
40.0023,40.0036,40.0078,0.00894111
40.0251,40.0264,40.0305,0.00894167
40.048,40.0493,40.0535,0.00902209
40.0708,40.0721,40.0763,0.00895334
40.0941,40.0955,40.0996,0.00898495
40.1169,40.1183,40.1225,0.00901219
40.14,40.1413,40.1455,0.00907757
40.1629,40.1643,40.1685,0.00899846
40.186,40.1873,40.1915,0.0090342
40.2088,40.2101,40.2142,0.00893823
40.2316,40.233,40.2372,0.00906382
40.2546,40.2559,40.2601,0.00903589
40.2776,40.2789,40.2831,0.00900797
40.3003,40.3016,40.3057,0.00883815
40.323,40.3243,40.3284,0.00894316
40.3458,40.3471,40.3514,0.00910813
40.3689,40.3702,40.3744,0.00903987
40.3918,40.3932,40.3972,0.00891115
40.4144,40.4157,40.4198,0.00889415
40.4371,40.4384,40.4425,0.00894701
40.4595,40.4608,40.4649,0.00877988
40.4822,40.4835,40.4877,0.00894204
40.505,40.5063,40.5105,0.00896023
40.5279,40.5293,40.5335,0.00905419
40.5508,40.5521,40.5562,0.00889212
40.5736,40.5749,40.5791,0.00898024
40.5969,40.5982,40.6023,0.00888272
40.6196,40.621,40.6251,0.00896069
40.6424,40.6437,40.6479,0.00893635
40.6653,40.6666,40.6708,0.00906282
40.6883,40.6896,40.6938,0.00901786
40.7109,40.7122,40.7163,0.00875801
40.7337,40.735,40.7392,0.00903921
40.7566,40.7579,40.7621,0.0089677
40.789,40.7903,40.7945,0.00897026
40.812,40.8133,40.8175,0.00908545
40.835,40.8363,40.8405,0.00900097
40.8579,40.8593,40.8634,0.00901989
40.8809,40.8823,40.8864,0.00913015
40.9039,40.9053,40.9095,0.00908927
40.927,40.9283,40.9325,0.00903954
40.9499,40.9512,40.9553,0.00893248
40.9728,40.9741,40.9783,0.00904672
40.9957,40.9971,41.0012,0.00896471
41.0187,41.02,41.0242,0.00901299
41.0415,41.0428,41.047,0.00898325
41.0645,41.0659,41.07,0.00909615
41.0879,41.0892,41.0934,0.0094186
41.1107,41.1121,41.1163,0.00902967
41.1336,41.135,41.1391,0.00896286
41.1564,41.1577,41.1618,0.00891874
41.1789,41.1802,41.1844,0.00882535
41.2017,41.203,41.2072,0.00902481
41.2246,41.2259,41.2301,0.00899174
41.2473,41.2486,41.2528,0.00889862
41.2699,41.2713,41.2754,0.00889673
41.2926,41.2939,41.2981,0.00896656
41.3154,41.3167,41.3208,0.00895338
41.3381,41.3395,41.3436,0.00903204
41.3609,41.3623,41.3664,0.00897743
41.3837,41.3851,41.3892,0.00893164
41.4066,41.4079,41.4121,0.00897733
41.4293,41.4307,41.4348,0.00894865
41.452,41.4534,41.4576,0.00893319
41.475,41.4763,41.4805,0.00905786
41.498,41.4993,41.5035,0.00904774
41.5211,41.5224,41.5266,0.00911998
41.5443,41.5456,41.5498,0.0091109
41.5673,41.5686,41.5728,0.00904252
41.5908,41.5921,41.5963,0.00954744
41.6137,41.615,41.6192,0.00910161
41.6366,41.638,41.6422,0.00900899
41.6597,41.661,41.6652,0.00909803
41.6828,41.6841,41.6883,0.00912815
41.7057,41.7071,41.7113,0.00900932
41.7287,41.7301,41.7342,0.00904407
41.7516,41.753,41.7571,0.00892413
41.7745,41.7758,41.7799,0.00892563
41.7973,41.7986,41.8027,0.00898476
41.8199,41.8213,41.8254,0.00881741
41.8427,41.844,41.8481,0.00898441
41.8655,41.8668,41.8711,0.00904484
41.8886,41.8899,41.8941,0.00906272
41.9116,41.9129,41.917,0.00896334
41.9343,41.9356,41.9398,0.00890444
41.9572,41.9586,41.9627,0.00907522
41.9801,41.9814,41.9856,0.00895399
42.0028,42.0041,42.0083,0.00887053
42.0257,42.0271,42.0312,0.00902524
42.0487,42.0501,42.0543,0.00909122
42.0718,42.0732,42.0773,0.00900629
42.0952,42.0966,42.1007,0.00896196
42.118,42.1193,42.1234,0.00890956
42.1406,42.142,42.1461,0.00895295
42.1634,42.1648,42.169,0.00900202
42.1863,42.1876,42.1918,0.00893409
42.2092,42.2106,42.2147,0.00897613
42.2321,42.2335,42.2376,0.00896105
42.255,42.2564,42.2605,0.00904912
42.278,42.2794,42.2836,0.00914525
42.3012,42.3025,42.3067,0.00910054
42.3243,42.3257,42.3298,0.00908225
42.3472,42.3485,42.3527,0.00899097
42.3702,42.3715,42.3757,0.0090669
42.3932,42.3946,42.3988,0.00907043
42.4163,42.4177,42.4218,0.00906605
42.4392,42.4406,42.4447,0.00902926
42.4621,42.4634,42.4676,0.00891071
42.4848,42.4861,42.4903,0.00896183
42.5076,42.509,42.5131,0.00891556
42.5304,42.5318,42.5359,0.00890567
42.5534,42.5547,42.5589,0.00908803
42.5764,42.5777,42.5819,0.0089897
42.5997,42.6011,42.6052,0.0089731
42.6225,42.6239,42.628,0.00896135
42.6454,42.6467,42.6509,0.00907209
42.6684,42.6697,42.6739,0.00902979
42.6912,42.6926,42.6968,0.00897038
42.7141,42.7154,42.7196,0.00897354
42.7371,42.7384,42.7426,0.00905738
42.7611,42.7624,42.7666,0.00974102
42.7841,42.7854,42.7897,0.00905783
42.8071,42.8084,42.8126,0.00900188
42.8297,42.8311,42.8351,0.0087956
42.8522,42.8536,42.8577,0.00886452
42.8749,42.8762,42.8802,0.00889259
42.8973,42.8986,42.9027,0.00882412
42.9199,42.9212,42.9253,0.00885551
42.9426,42.9439,42.9481,0.00893287
42.9654,42.9668,42.9709,0.00898606
42.9882,42.9896,42.9937,0.00892309
43.0111,43.0124,43.0165,0.00896389
43.0338,43.0352,43.0393,0.00895832
43.0568,43.0581,43.0623,0.00908895
43.0799,43.0812,43.086,0.00918788
43.1036,43.105,43.1092,0.0091308
43.1268,43.1282,43.1324,0.00915506
43.1501,43.1515,43.1557,0.00924255
43.1735,43.1749,43.1791,0.00921508
43.1966,43.198,43.2022,0.0090589
43.2196,43.221,43.2251,0.00904962
43.2422,43.2435,43.2476,0.00871412
43.265,43.2663,43.2705,0.00905148
43.288,43.2893,43.2935,0.00903867
43.311,43.3123,43.3165,0.00904017
43.334,43.3353,43.3395,0.00904141
43.357,43.3583,43.3625,0.00903446
43.3798,43.3812,43.3853,0.00898571
43.4028,43.4041,43.4083,0.00904645
43.426,43.4273,43.4315,0.00914842
43.449,43.4503,43.4545,0.00896252
43.4719,43.4733,43.4775,0.00895761
43.495,43.4963,43.5005,0.00900556
43.5179,43.5193,43.5234,0.00902785
43.5408,43.5422,43.5464,0.00900356
43.5638,43.5652,43.5694,0.00905961
43.5875,43.5888,43.593,0.00953381
43.6106,43.6119,43.6161,0.0090579
43.6337,43.635,43.6392,0.00909333
43.6567,43.658,43.6623,0.00910742
43.6799,43.6813,43.6855,0.00911309
43.7029,43.7042,43.7083,0.00890552
43.7256,43.727,43.7311,0.00903268
43.7484,43.7497,43.7539,0.00886643
43.7712,43.7725,43.7767,0.0089913
43.7941,43.7954,43.7996,0.00900972
43.817,43.8184,43.8225,0.00901006
43.84,43.8413,43.8455,0.00905368
43.863,43.8643,43.8685,0.00904872
43.8858,43.8872,43.8913,0.00896086
43.9085,43.9099,43.914,0.00885138
43.9316,43.9329,43.9371,0.00900933
43.9544,43.9557,43.9599,0.00905668
43.9775,43.9788,43.983,0.00915293
44.0004,44.0018,44.0059,0.00901213
44.0233,44.0247,44.0288,0.00904
44.0463,44.0476,44.0518,0.00906984
44.0694,44.0707,44.0749,0.00908098
44.0927,44.0941,44.0983,0.00951771
44.1158,44.1171,44.1213,0.00909093
44.1387,44.14,44.1441,0.00890048
44.1615,44.1628,44.167,0.00899809
44.1843,44.1856,44.1898,0.00888584
44.2072,44.2085,44.2127,0.00895952
44.2298,44.2311,44.2353,0.0088201
44.2525,44.2538,44.258,0.00894501
44.2755,44.2769,44.2811,0.00911674
44.2985,44.2999,44.304,0.00901059
44.3214,44.3228,44.3269,0.00901558
44.3444,44.3458,44.35,0.00909717
44.3674,44.3688,44.3729,0.00902186
44.3902,44.3916,44.3957,0.00899318
44.4131,44.4144,44.4186,0.00903121
44.4362,44.4375,44.4417,0.00910222
44.4592,44.4605,44.4646,0.00900958
44.4822,44.4835,44.4877,0.0092042
44.5055,44.5068,44.511,0.00916951
44.5285,44.5299,44.5341,0.00904264
44.5515,44.5529,44.5571,0.00902954
44.5744,44.5757,44.5798,0.00882248
44.5979,44.5992,44.6034,0.00909425
44.6208,44.6221,44.6262,0.00896278
44.6435,44.6448,44.649,0.00889558
44.6664,44.6677,44.6719,0.00903477
44.6893,44.6906,44.6947,0.00897488
44.712,44.7133,44.7174,0.00895027
44.7348,44.7361,44.7403,0.00903986
44.7578,44.7591,44.7633,0.00911777
44.7808,44.7822,44.7864,0.00904819
44.8039,44.8053,44.8095,0.00907772
44.8271,44.8284,44.8327,0.00914029
44.8503,44.8516,44.8558,0.0091133
44.8734,44.8747,44.8789,0.00905585
44.9005,44.9019,44.906,0.0131693
44.9236,44.9249,44.9291,0.00909294
44.9466,44.948,44.9522,0.00906153
44.9696,44.9709,44.9751,0.00897241
44.9924,44.9937,44.9978,0.00896071
45.0151,45.0164,45.0206,0.00895659
45.0381,45.0394,45.0436,0.00906613
45.0663,45.0675,45.0714,0.00894519
45.0888,45.0901,45.0943,0.00960773
45.112,45.1133,45.1175,0.00914905
45.135,45.1364,45.1405,0.0090082
45.158,45.1593,45.1635,0.00896918
45.1809,45.1823,45.1864,0.0090224
45.204,45.2053,45.2096,0.00913118
45.2271,45.2284,45.2325,0.00903579
45.2499,45.2512,45.2553,0.00892841
45.2726,45.2739,45.2781,0.00892993
45.2957,45.297,45.3013,0.00912551
45.3189,45.3202,45.3243,0.00911861
45.3417,45.343,45.3472,0.00895032
45.3648,45.3661,45.3703,0.00909282
45.3877,45.389,45.3932,0.00900555
45.4107,45.412,45.4162,0.00907188
45.4337,45.435,45.4391,0.00904347
45.4566,45.4579,45.4621,0.00909673
45.4798,45.4811,45.4853,0.00919224
45.5029,45.5043,45.5085,0.00908042
45.526,45.5273,45.5315,0.00909646
45.549,45.5503,45.5544,0.009028
45.5717,45.5731,45.5772,0.00894734
45.595,45.5963,45.6005,0.00889517
45.6178,45.6191,45.6232,0.00891518
45.6406,45.642,45.6461,0.00904644
45.6657,45.667,45.6712,0.0111615
45.6885,45.6899,45.694,0.00887975
45.7112,45.7125,45.7166,0.00891646
45.7341,45.7354,45.7396,0.00912226
45.7572,45.7585,45.7627,0.00910766
